lambda z ce cc cost edge_avg cloud_avg edge_0.0 edge_0.05 edge_0.1 edge_0.15000000000000002 edge_0.2 edge_0.25 edge_0.30000000000000004 edge_0.35000000000000003 edge_0.4 edge_0.45 edge_0.5 edge_0.55 edge_0.6000000000000001 edge_0.65 edge_0.7000000000000001 edge_0.75 edge_0.8 edge_0.8500000000000001 edge_0.9 edge_0.9500000000000001 edge_0.99 edge_0.999 edge_0.9999 edge_0.99999 cloud_0.0 cloud_0.05 cloud_0.1 cloud_0.15000000000000002 cloud_0.2 cloud_0.25 cloud_0.30000000000000004 cloud_0.35000000000000003 cloud_0.4 cloud_0.45 cloud_0.5 cloud_0.55 cloud_0.6000000000000001 cloud_0.65 cloud_0.7000000000000001 cloud_0.75 cloud_0.8 cloud_0.8500000000000001 cloud_0.9 cloud_0.9500000000000001 cloud_0.99 cloud_0.999 cloud_0.9999 cloud_0.99999
0.4888888884 1.0 0.0 14.0 1.2925 0.0 46.18840085688001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 37.2 38.8 39.900000000000006 40.900000000000006 41.7 42.5 43.3 44.0 44.7 45.5 46.2 47.0 47.8 48.7 49.8 50.900000000000006 52.3 54.2 57.099999999999994 63.3 71.4 79.0 85.7
0.5333333328 1.0 0.0 15.0 1.4099999999999997 0.0 46.179715197374215 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.2 38.8 39.900000000000006 40.900000000000006 41.7 42.5 43.3 44.0 44.7 45.5 46.2 47.0 47.8 48.7 49.8 50.900000000000006 52.3 54.1 57.099999999999994 63.2 71.2 79.0 85.8
0.5777777772 1.0 0.0 15.0 1.5275 0.0 47.689363211921346 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 37.6 39.3 40.6 41.6 42.5 43.400000000000006 44.2 45.0 45.8 46.6 47.5 48.400000000000006 49.400000000000006 50.400000000000006 51.6 53.0 54.7 57.0 60.7 68.9 79.9 90.39999999999999 97.8
0.6222222216 1.0 0.0 17.0 1.6449999999999998 0.0 46.22345341173539 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.8 37.2 38.8 40.0 40.900000000000006 41.8 42.6 43.3 44.0 44.8 45.5 46.3 47.1 47.900000000000006 48.8 49.8 51.0 52.3 54.2 57.099999999999994 63.2 70.9 77.8 82.7
0.666666666 1.0 0.0 17.0 1.7625 0.0 47.58978932641703 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 37.6 39.3 40.5 41.6 42.5 43.3 44.2 45.0 45.8 46.6 47.400000000000006 48.3 49.3 50.3 51.5 52.8 54.5 56.8 60.400000000000006 68.3 78.6 88.3 96.1
0.7111111104 1.0 0.0 18.0 1.88 0.0 47.71066660812487 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.8 37.7 39.400000000000006 40.6 41.6 42.6 43.400000000000006 44.3 45.1 45.900000000000006 46.7 47.6 48.400000000000006 49.400000000000006 50.400000000000006 51.6 53.0 54.7 56.900000000000006 60.599999999999994 68.7 80.3 91.5 99.39999999999999
0.7555555548 1.0 0.0 19.0 1.9975 0.0 47.5031333813443 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.4 37.7 39.3 40.6 41.6 42.5 43.3 44.1 44.900000000000006 45.7 46.6 47.400000000000006 48.3 49.2 50.2 51.400000000000006 52.7 54.3 56.5 60.0 67.9 78.2 87.0 94.2
0.7999999992 1.0 0.0 20.0 2.115 0.0 47.67204255570728 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 37.7 39.400000000000006 40.6 41.7 42.6 43.5 44.3 45.1 45.900000000000006 46.7 47.5 48.400000000000006 49.400000000000006 50.400000000000006 51.6 52.900000000000006 54.6 56.8 60.400000000000006 68.1 78.7 88.3 97.2
0.8444444436 1.0 0.0 21.0 2.2325 0.0 47.53418785451289 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.9 37.7 39.400000000000006 40.6 41.6 42.5 43.400000000000006 44.2 45.0 45.8 46.6 47.400000000000006 48.3 49.3 50.3 51.400000000000006 52.7 54.400000000000006 56.5 60.0 67.6 77.6 87.1 94.1
0.888888888 1.0 0.0 22.0 2.35 0.0 47.80351835682515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.3 37.8 39.5 40.7 41.7 42.7 43.5 44.400000000000006 45.2 46.0 46.8 47.7 48.6 49.5 50.6 51.7 53.1 54.8 57.0 60.599999999999994 68.6 79.5 89.6 96.89999999999999
0.9333333324 1.0 0.0 23.0 2.4675 0.0 47.65017025373586 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.7 39.400000000000006 40.7 41.7 42.6 43.5 44.3 45.1 45.900000000000006 46.7 47.6 48.400000000000006 49.400000000000006 50.400000000000006 51.6 52.900000000000006 54.5 56.7 60.2 68.0 79.0 88.5 94.89999999999999
0.9777777768 1.0 0.0 24.0 2.585 0.0 47.95190312165151 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 37.8 39.5 40.8 41.8 42.8 43.6 44.5 45.3 46.1 47.0 47.8 48.7 49.7 50.7 51.900000000000006 53.3 55.0 57.3 60.900000000000006 68.9 79.9 89.3 95.7
1.0222222212 1.0 0.0 25.0 2.7025 0.0 47.722579245182445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.9 37.8 39.5 40.7 41.8 42.7 43.5 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.5 50.5 51.6 53.0 54.6 56.8 60.3 67.9 77.5 86.4 93.3
1.0666666656 1.0 0.0 26.0 2.8199999999999994 0.0 47.652468421920986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.3 37.8 39.5 40.7 41.7 42.6 43.5 44.3 45.1 45.900000000000006 46.7 47.6 48.5 49.400000000000006 50.400000000000006 51.6 52.900000000000006 54.5 56.599999999999994 60.099999999999994 67.6 78.3 88.6 96.7
1.11111111 1.0 0.0 27.0 2.9375 0.0 47.98536134335376 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.8 37.9 39.6 40.8 41.900000000000006 42.8 43.7 44.6 45.400000000000006 46.2 47.0 47.900000000000006 48.8 49.8 50.8 52.0 53.400000000000006 55.0 57.3 60.900000000000006 68.5 78.5 87.1 94.6
1.1555555544 1.0 0.0 28.0 3.055 0.0 47.863178439192666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.5 37.9 39.6 40.8 41.8 42.8 43.6 44.5 45.3 46.1 46.900000000000006 47.8 48.7 49.6 50.7 51.8 53.2 54.8 57.0 60.599999999999994 67.9 77.3 85.3 91.2
1.1999999988 1.0 0.0 29.0 3.1725 0.0 47.747784529010985 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.200000000000003 37.8 39.5 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.7 48.5 49.5 50.5 51.7 53.0 54.6 56.8 60.3 67.8 77.8 86.3 92.89999999999999
1.2444444432 1.0 0.0 30.0 3.29 0.0 47.63769381685044 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.3 37.8 39.5 40.7 41.7 42.7 43.5 44.3 45.1 45.900000000000006 46.7 47.6 48.5 49.400000000000006 50.400000000000006 51.5 52.8 54.400000000000006 56.599999999999994 60.0 67.3 76.4 84.2 89.8
1.2888888876 1.0 0.0 31.0 3.4075 0.0 47.998534073780135 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 37.9 39.6 40.900000000000006 41.900000000000006 42.900000000000006 43.8 44.6 45.400000000000006 46.2 47.0 47.900000000000006 48.8 49.7 50.8 52.0 53.3 55.0 57.2 60.8 68.4 78.2 87.0 93.2
1.333333332 1.0 0.0 32.0 3.525 0.0 47.9283972012787 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.7 37.9 39.6 40.900000000000006 41.900000000000006 42.8 43.7 44.5 45.3 46.2 47.0 47.8 48.7 49.7 50.7 51.900000000000006 53.2 54.900000000000006 57.099999999999994 60.7 68.4 78.0 85.5 92.2
1.3777777764 1.0 0.0 33.0 3.6425 0.0 47.780031886731535 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.3 37.9 39.6 40.8 41.900000000000006 42.8 43.6 44.5 45.3 46.1 46.900000000000006 47.8 48.6 49.6 50.6 51.7 53.0 54.6 56.8 60.2 67.4 76.4 83.4 89.8
1.4222222208 1.0 0.0 34.0 3.76 0.0 47.69791850171035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.7 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 84.2 92.0
1.4666666652 1.0 0.0 35.0 3.8775 0.0 47.60704834549112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.8 39.5 40.7 41.8 42.7 43.5 44.3 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.400000000000006 51.5 52.8 54.3 56.400000000000006 59.8 67.0 76.0 83.4 91.1
1.5111111096 1.0 0.0 36.0 3.995 0.0 47.493045015683876 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.1 37.8 39.5 40.7 41.7 42.6 43.5 44.3 45.1 45.900000000000006 46.7 47.5 48.3 49.3 50.2 51.400000000000006 52.6 54.2 56.3 59.5 66.4 74.7 82.2 87.5
1.555555554 1.0 0.0 37.0 4.1125 0.0 48.05236803396518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 38.0 39.7 41.0 42.0 42.900000000000006 43.8 44.7 45.5 46.3 47.1 48.0 48.900000000000006 49.8 50.900000000000006 52.0 53.400000000000006 55.099999999999994 57.3 60.8 68.3 77.6 85.7 92.5
1.5999999984 1.0 0.0 38.0 4.23 0.0 47.92801261503156 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 38.0 39.7 40.900000000000006 42.0 42.900000000000006 43.8 44.6 45.400000000000006 46.2 47.0 47.900000000000006 48.8 49.7 50.7 51.900000000000006 53.2 54.8 57.0 60.400000000000006 67.7 77.5 86.4 94.5
1.6444444428 1.0 0.0 39.0 4.3475 0.0 47.83256644030688 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.9 39.6 40.900000000000006 41.900000000000006 42.8 43.7 44.5 45.3 46.1 46.900000000000006 47.8 48.7 49.6 50.6 51.8 53.1 54.7 56.8 60.3 67.7 77.5 85.4 92.7
1.6888888872 1.0 0.0 40.0 4.465 0.0 47.694081205502954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.7333333316 0.97 3.0 40.0 4.644363749999999 41.22044830590022 47.694081205502954 22.900000000000002 32.3 33.8 34.900000000000006 35.900000000000006 36.7 37.5 38.2 38.900000000000006 39.6 40.400000000000006 41.1 41.900000000000006 42.7 43.6 44.6 45.8 47.3 49.3 52.6 60.300000000000004 71.80000000000001 81.9 93.6 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.777777776 0.95 4.0 40.0 4.805750000000001 41.373126203992925 47.694081205502954 23.1 32.3 33.900000000000006 35.0 35.900000000000006 36.8 37.6 38.3 39.0 39.8 40.5 41.3 42.0 42.900000000000006 43.8 44.900000000000006 46.1 47.5 49.6 52.9 60.5 71.30000000000001 82.30000000000001 92.9 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.8222222204 0.93 5.0 40.0 4.969251249999999 41.453510183367044 47.694081205502954 23.5 32.400000000000006 33.900000000000006 35.1 36.0 36.900000000000006 37.6 38.400000000000006 39.1 39.8 40.6 41.400000000000006 42.2 43.0 43.900000000000006 45.0 46.2 47.7 49.7 52.9 60.300000000000004 70.6 81.4 90.30000000000001 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.8666666648 0.9 7.0 40.0 5.157075000000001 41.03392769637425 47.694081205502954 22.900000000000002 32.3 33.8 35.0 35.900000000000006 36.7 37.5 38.2 38.900000000000006 39.6 40.3 41.1 41.8 42.6 43.5 44.5 45.6 47.0 48.8 51.6 57.7 66.0 74.2 86.5 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.9111111092 0.88 7.0 40.0 5.325334999999999 42.63076576755533 47.694081205502954 22.900000000000002 32.7 34.3 35.5 36.5 37.400000000000006 38.3 39.1 39.900000000000006 40.7 41.5 42.3 43.2 44.2 45.2 46.400000000000006 47.8 49.6 52.0 56.0 65.0 77.6 87.80000000000001 95.6 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.9555555536 0.86 8.0 40.0 5.495710000000001 42.72717765548335 47.694081205502954 22.700000000000003 32.7 34.400000000000006 35.6 36.6 37.5 38.400000000000006 39.2 40.0 40.8 41.6 42.5 43.3 44.3 45.400000000000006 46.6 48.0 49.7 52.1 56.1 65.0 77.4 89.30000000000001 99.30000000000001 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
1.999999998 0.84 9.0 40.0 5.668200000000001 42.97471477242865 47.694081205502954 23.5 32.8 34.5 35.7 36.8 37.7 38.5 39.3 40.2 41.0 41.8 42.7 43.6 44.6 45.6 46.900000000000006 48.3 50.1 52.5 56.6 65.7 77.9 89.4 99.80000000000001 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
2.0444444424 0.8300000000000001 10.0 40.0 5.8184825 42.19520704625007 47.694081205502954 23.1 32.6 34.3 35.5 36.400000000000006 37.3 38.2 38.900000000000006 39.7 40.5 41.3 42.1 42.900000000000006 43.8 44.8 45.900000000000006 47.2 48.8 50.9 54.4 62.1 72.6 82.30000000000001 90.30000000000001 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
2.0888888868 0.81 11.0 40.0 5.994673749999999 42.4941983142766 47.694081205502954 23.200000000000003 32.7 34.400000000000006 35.6 36.6 37.5 38.3 39.1 39.900000000000006 40.7 41.5 42.3 43.2 44.1 45.1 46.3 47.6 49.3 51.5 55.1 63.1 73.9 84.0 96.4 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
2.1333333312 0.79 12.0 40.0 6.172979999999999 42.923810250801594 47.694081205502954 23.200000000000003 32.900000000000006 34.6 35.8 36.8 37.7 38.6 39.400000000000006 40.2 41.0 41.8 42.7 43.6 44.6 45.6 46.8 48.2 49.900000000000006 52.300000000000004 56.1 64.6 76.1 87.0 95.4 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
2.1777777756 0.77 14.0 40.0 6.35340125 41.61976021953939 47.206820533684535 23.6 32.5 34.1 35.3 36.3 37.1 37.900000000000006 38.7 39.400000000000006 40.1 40.900000000000006 41.6 42.400000000000006 43.3 44.2 45.2 46.400000000000006 47.8 49.7 52.7 59.0 67.4 75.30000000000001 82.0 27.3 37.7 39.400000000000006 40.6 41.6 42.5 43.3 44.1 44.900000000000006 45.7 46.400000000000006 47.2 48.1 49.0 49.900000000000006 51.0 52.2 53.7 55.7 58.8 65.2 73.2 79.7 85.5
2.22222222 0.76 14.0 40.0 6.5095 42.916251326160356 47.694081205502954 23.0 32.900000000000006 34.6 35.8 36.8 37.8 38.6 39.400000000000006 40.2 41.1 41.900000000000006 42.7 43.6 44.6 45.6 46.8 48.2 49.900000000000006 52.2 55.9 64.2 75.5 86.30000000000001 97.5 27.6 37.9 39.6 40.8 41.8 42.7 43.6 44.400000000000006 45.2 46.0 46.8 47.6 48.5 49.400000000000006 50.5 51.6 52.900000000000006 54.5 56.599999999999994 60.0 67.2 76.4 83.6 89.89999999999999
2.2666666644 0.74 15.0 40.0 6.6936225 43.33517444224279 47.206820533684535 22.900000000000002 33.0 34.7 36.0 37.0 38.0 38.900000000000006 39.7 40.5 41.400000000000006 42.2 43.1 44.0 45.0 46.1 47.3 48.8 50.6 53.0 56.9 65.7 77.7 88.1 95.5 27.3 37.7 39.400000000000006 40.6 41.6 42.5 43.3 44.1 44.900000000000006 45.7 46.400000000000006 47.2 48.1 49.0 49.900000000000006 51.0 52.2 53.7 55.7 58.8 65.2 73.2 79.7 85.5
