x,y
31.4,0.0169378291083388
31.41,0.0168958910113469
31.42,0.0168540304455372
31.43,0.0168122473660423
31.44,0.0167705417276035
31.45,0.0167289134845723
31.46,0.0166873625909132
31.47,0.0166458890002046
31.48,0.0166044926656412
31.49,0.0165631735400358
31.5,0.016521931575821
31.51,0.0164807667250514
31.52,0.0164396789394053
31.53,0.0163986681701863
31.54,0.0163577343683259
31.55,0.0163168774843843
31.56,0.0162760974685531
31.57,0.016235394270657
31.58,0.0161947678401555
31.59,0.0161542181261446
31.6,0.0161137450773588
31.61,0.0160733486421732
31.62,0.0160330287686051
31.63,0.0159927854043155
31.64,0.0159526184966117
31.65,0.0159125279924484
31.66,0.01587251383843
31.67,0.0158325759808119
31.68,0.015792714365503
31.69,0.015752928938067
31.7,0.0157132196437246
31.71,0.0156735864273546
31.72,0.0156340292334967
31.73,0.0155945480063524
31.74,0.0155551426897875
31.75,0.0155158132273332
31.76,0.0154765595621886
31.77,0.015437381637222
31.78,0.0153982793949727
31.79,0.0153592527776532
31.8,0.0153203017271503
31.81,0.0152814261850276
31.82,0.0152426260925268
31.83,0.0152039013905695
31.84,0.015165252019759
31.85,0.0151266779203824
31.86,0.0150881790324119
31.87,0.0150497552955064
31.88,0.015011406649014
31.89,0.0149731330319731
31.9,0.0149349343831142
31.91,0.0148968106408622
31.92,0.0148587617433372
31.93,0.014820787628357
31.94,0.0147828882334385
31.95,0.0147450634957995
31.96,0.0147073133523604
31.97,0.0146696377397459
31.98,0.0146320365942868
31.99,0.0145945098520214
32,0.0145570574486975
32.01,0.0145196793197744
32.02,0.0144823754004235
32.03,0.0144451456255316
32.04,0.014407989929701
32.05,0.0143709082472522
32.06,0.0143339005122253
32.07,0.0142969666583814
32.08,0.0142601066192047
32.09,0.0142233203279042
32.1,0.0141866077174148
32.11,0.0141499687203994
32.12,0.0141134032692507
32.13,0.0140769112960924
32.14,0.0140404927327812
32.15,0.0140041475109082
32.16,0.013967875561801
32.17,0.0139316768165246
32.18,0.0138955512058838
32.19,0.0138594986604242
32.2,0.0138235191104343
32.21,0.013787612485947
32.22,0.013751778716741
32.23,0.0137160177323425
32.24,0.0136803294620272
32.25,0.0136447138348213
32.26,0.0136091707795036
32.27,0.0135737002246067
32.28,0.0135383020984191
32.29,0.0135029763289864
32.3,0.0134677228441127
32.31,0.0134325415713628
32.32,0.0133974324380634
32.33,0.0133623953713046
32.34,0.0133274302979418
32.35,0.0132925371445969
32.36,0.0132577158376603
32.37,0.0132229663032919
32.38,0.0131882884674231
32.39,0.0131536822557584
32.4,0.0131191475937766
32.41,0.0130846844067324
32.42,0.0130502926196584
32.43,0.0130159721573661
32.44,0.0129817229444476
32.45,0.0129475449052773
32.46,0.0129134379640133
32.47,0.0128794020445989
32.48,0.0128454370707641
32.49,0.0128115429660273
32.5,0.0127777196536965
32.51,0.0127439670568712
32.52,0.0127102850984434
32.53,0.0126766737010997
32.54,0.0126431327873224
32.55,0.0126096622793909
32.56,0.0125762620993836
32.57,0.0125429321691791
32.58,0.0125096724104577
32.59,0.0124764827447027
32.6,0.0124433630932026
32.61,0.0124103133770518
32.62,0.012377333517152
32.63,0.0123444234342145
32.64,0.0123115830487608
32.65,0.0122788122811246
32.66,0.0122461110514528
32.67,0.0122134792797074
32.68,0.0121809168856669
32.69,0.012148423788927
32.7,0.012115999908903
32.71,0.012083645164831
32.72,0.0120513594757686
32.73,0.0120191427605974
32.74,0.0119869949380237
32.75,0.01195491592658
32.76,0.0119229056446267
32.77,0.0118909640103532
32.78,0.0118590909417795
32.79,0.0118272863567574
32.8,0.0117955501729722
32.81,0.0117638823079438
32.82,0.0117322826790281
32.83,0.0117007512034188
32.84,0.011669287798148
32.85,0.0116378923800884
32.86,0.0116065648659542
32.87,0.0115753051723023
32.88,0.0115441132155343
32.89,0.0115129889118973
32.9,0.0114819321774853
32.91,0.0114509429282411
32.92,0.0114200210799567
32.93,0.0113891665482757
32.94,0.0113583792486936
32.95,0.01132765909656
32.96,0.0112970060070795
32.97,0.011266419895313
32.98,0.0112359006761791
32.99,0.0112054482644558
33,0.0111750625747809
33.01,0.0111447435216543
33.02,0.0111144910194387
33.03,0.011084304982361
33.04,0.0110541853245138
33.05,0.0110241319598565
33.06,0.0109941448022168
33.07,0.0109642237652914
33.08,0.0109343687626484
33.09,0.0109045797077273
33.1,0.0108748565138411
33.11,0.0108451990941775
33.12,0.0108156073617998
33.13,0.0107860812296484
33.14,0.010756620610542
33.15,0.0107272254171791
33.16,0.0106978955621388
33.17,0.0106686309578824
33.18,0.0106394315167545
33.19,0.0106102971509841
33.2,0.0105812277726864
33.21,0.0105522232938633
33.22,0.0105232836264049
33.23,0.0104944086820911
33.24,0.0104655983725921
33.25,0.0104368526094704
33.26,0.0104081713041813
33.27,0.0103795543680747
33.28,0.0103510017123957
33.29,0.0103225132482865
33.3,0.010294088886787
33.31,0.0102657285388362
33.32,0.0102374321152736
33.33,0.0102091995268399
33.34,0.0101810306841785
33.35,0.010152925497837
33.36,0.0101248838782677
33.37,0.010096905735829
33.38,0.0100689909807869
33.39,0.0100411395233157
33.4,0.0100133512734994
33.41,0.00998562614133297
33.42,0.00995796403672308
33.43,0.00993036486948968
33.44,0.0099028285493668
33.45,0.00987535498600407
33.46,0.00984794408896737
33.47,0.00982059576774045
33.48,0.00979330993172563
33.49,0.00976608649024515
33.5,0.00973892535254239
33.51,0.00971182642778267
33.52,0.00968478962505454
33.53,0.00965781485337098
33.54,0.0096309020216703
33.55,0.00960405103881733
33.56,0.00957726181360452
33.57,0.00955053425475307
33.58,0.00952386827091394
33.59,0.00949726377066892
33.6,0.00947072066253175
33.61,0.00944423885494924
33.62,0.00941781825630222
33.63,0.00939145877490675
33.64,0.00936516031901507
33.65,0.00933892279681667
33.66,0.00931274611643935
33.67,0.00928663018595041
33.68,0.00926057491335746
33.69,0.00923458020660962
33.7,0.0092086459735985
33.71,0.00918277212215928
33.72,0.00915695856007169
33.73,0.0091312051950611
33.74,0.00910551193479949
33.75,0.00907987868690649
33.76,0.00905430535895031
33.77,0.00902879185844898
33.78,0.00900333809287112
33.79,0.00897794396963704
33.8,0.00895260939611982
33.81,0.00892733427964611
33.82,0.00890211852749733
33.83,0.00887696204691057
33.84,0.00885186474507946
33.85,0.00882682652915541
33.86,0.00880184730624842
33.87,0.00877692698342802
33.88,0.00875206546772435
33.89,0.00872726266612904
33.9,0.00870251848559627
33.91,0.00867783283304363
33.92,0.00865320561535316
33.93,0.0086286367393722
33.94,0.0086041261119144
33.95,0.00857967363976078
33.96,0.0085552792296604
33.97,0.0085309427883316
33.98,0.00850666422246263
33.99,0.00848244343871284
34,0.00845828034371353
34.01,0.00843417484406874
34.02,0.00841012684635633
34.03,0.00838613625712891
34.04,0.00836220298291452
34.05,0.00833832693021782
34.06,0.00831450800552083
34.07,0.00829074611528394
34.08,0.00826704116594661
34.09,0.00824339306392847
34.1,0.00821980171563017
34.11,0.00819626702743419
34.12,0.00817278890570575
34.13,0.00814936725679368
34.14,0.00812600198703135
34.15,0.00810269300273755
34.16,0.00807944021021719
34.17,0.00805624351576245
34.18,0.00803310282565336
34.19,0.00801001804615872
34.2,0.00798698908353721
34.21,0.00796401584403787
34.22,0.00794109823390119
34.23,0.00791823615935984
34.24,0.00789542952663961
34.25,0.00787267824196008
34.26,0.00784998221153565
34.27,0.00782734134157623
34.28,0.00780475553828816
34.29,0.00778222470787487
34.3,0.00775974875653787
34.31,0.00773732759047755
34.32,0.00771496111589388
34.33,0.00769264923898728
34.34,0.00767039186595944
34.35,0.00764818890301412
34.36,0.00762604025635794
34.37,0.00760394583220107
34.38,0.0075819055367582
34.39,0.00755991927624928
34.4,0.00753798695690012
34.41,0.00751610848494346
34.42,0.00749428376661949
34.43,0.00747251270817683
34.44,0.00745079521587308
34.45,0.00742913119597579
34.46,0.00740752055476316
34.47,0.00738596319852463
34.48,0.00736445903356196
34.49,0.00734300796618969
34.5,0.00732160990273608
34.51,0.00730026474954369
34.52,0.00727897241297021
34.53,0.00725773279938931
34.54,0.00723654581519115
34.55,0.00721541136678326
34.56,0.00719432936059124
34.57,0.00717329970305947
34.58,0.00715232230065176
34.59,0.00713139705985228
34.6,0.00711052388716607
34.61,0.00708970268911983
34.62,0.00706893337226256
34.63,0.0070482158431664
34.64,0.00702755000842724
34.65,0.00700693577466542
34.66,0.00698637304852636
34.67,0.00696586173668154
34.68,0.00694540174582873
34.69,0.0069249929826931
34.7,0.00690463535402757
34.71,0.00688432876661384
34.72,0.00686407312726266
34.73,0.00684386834281483
34.74,0.00682371432014168
34.75,0.00680361096614589
34.76,0.006783558187762
34.77,0.00676355589195706
34.78,0.00674360398573154
34.79,0.00672370237611965
34.8,0.00670385097019015
34.81,0.00668404967504706
34.82,0.0066642983978302
34.83,0.0066445970457158
34.84,0.00662494552591724
34.85,0.00660534374568562
34.86,0.00658579161231043
34.87,0.00656628903312015
34.88,0.00654683591548282
34.89,0.00652743216680681
34.9,0.00650807769454125
34.91,0.00648877240617675
34.92,0.0064695162092461
34.93,0.00645030901132466
34.94,0.00643115072003111
34.95,0.00641204124302804
34.96,0.00639298048802251
34.97,0.00637396836276675
34.98,0.00635500477505851
34.99,0.00633608963274198
35,0.00631722284370806
35.01,0.00629840431589515
35.02,0.0062796339572897
35.03,0.00626091167592667
35.04,0.00624223737989031
35.05,0.00622361097731443
35.06,0.00620503237638333
35.07,0.00618650148533207
35.08,0.00616801821244722
35.09,0.0061495824660672
35.1,0.00613119415458318
35.11,0.00611285318643922
35.12,0.00609455947013323
35.13,0.00607631291421709
35.14,0.00605811342729771
35.15,0.00603996091803699
35.16,0.00602185529515283
35.17,0.00600379646741944
35.18,0.00598578434366787
35.19,0.00596781883278664
35.2,0.00594989984372218
35.21,0.00593202728547943
35.22,0.00591420106712224
35.23,0.00589642109777401
35.24,0.00587868728661815
35.25,0.00586099954289862
35.26,0.00584335777592034
35.27,0.0058257618950498
35.28,0.00580821180971562
35.29,0.00579070742940882
35.3,0.00577324866368359
35.31,0.0057558354221576
35.32,0.00573846761451255
35.33,0.00572114515049461
35.34,0.00570386793991499
35.35,0.00568663589265043
35.36,0.00566944891864356
35.37,0.00565230692790349
35.38,0.00563520983050623
35.39,0.00561815753659517
35.4,0.00560114995638157
35.41,0.00558418700014503
35.42,0.00556726857823387
35.43,0.00555039460106574
35.44,0.00553356497912791
35.45,0.00551677962297783
35.46,0.00550003844324364
35.47,0.00548334135062444
35.48,0.00546668825589087
35.49,0.00545007906988551
35.5,0.00543351370352336
35.51,0.00541699206779222
35.52,0.0054005140737532
35.53,0.00538407963254103
35.54,0.00536768865536463
35.55,0.00535134105350748
35.56,0.00533503673832803
35.57,0.00531877562126011
35.58,0.00530255761381339
35.59,0.00528638262757376
35.6,0.00527025057420388
35.61,0.00525416136544332
35.62,0.00523811491310923
35.63,0.00522211112909656
35.64,0.00520614992537867
35.65,0.00519023121400752
35.66,0.00517435490711413
35.67,0.00515852091690909
35.68,0.00514272915568284
35.69,0.00512697953580606
35.7,0.00511127196973007
35.71,0.00509560636998734
35.72,0.00507998264919164
35.73,0.00506440072003864
35.74,0.00504886049530613
35.75,0.00503336188785451
35.76,0.00501790481062706
35.77,0.0050024891766504
35.78,0.00498711489903488
35.79,0.00497178189097477
35.8,0.00495649006574882
35.81,0.00494123933672052
35.82,0.00492602961733849
35.83,0.00491086082113683
35.84,0.00489573286173543
35.85,0.00488064565284046
35.86,0.00486559910824448
35.87,0.00485059314182703
35.88,0.00483562766755483
35.89,0.00482070259948217
35.9,0.0048058178517512
35.91,0.00479097333859235
35.92,0.00477616897432461
35.93,0.00476140467335585
35.94,0.00474668035018319
35.95,0.00473199591939327
35.96,0.00471735129566266
35.97,0.00470274639375808
35.98,0.0046881811285368
35.99,0.00467365541494692
36,0.00465916916802768
36.01,0.00464472230290981
36.02,0.00463031473481573
36.03,0.0046159463790601
36.04,0.00460161715104983
36.05,0.00458732696628457
36.06,0.00457307574035697
36.07,0.00455886338895293
36.08,0.00454468982785197
36.09,0.00453055497292749
36.1,0.00451645874014704
36.11,0.00450240104557267
36.12,0.00448838180536113
36.13,0.00447440093576419
36.14,0.00446045835312903
36.15,0.00444655397389832
36.16,0.00443268771461064
36.17,0.00441885949190075
36.18,0.00440506922249981
36.19,0.00439131682323564
36.2,0.00437760221103308
36.21,0.00436392530291417
36.22,0.00435028601599845
36.23,0.00433668426750321
36.24,0.00432311997474379
36.25,0.00430959305513376
36.26,0.00429610342618528
36.27,0.00428265100550922
36.28,0.00426923571081556
36.29,0.00425585745991356
36.3,0.00424251617071194
36.31,0.00422921176121934
36.32,0.00421594414954428
36.33,0.00420271325389562
36.34,0.00418951899258274
36.35,0.00417636128401571
36.36,0.00416324004670566
36.37,0.00415015519926482
36.38,0.00413710666040691
36.39,0.00412409434894739
36.4,0.00411111818380348
36.41,0.00409817808399467
36.42,0.00408527396864264
36.43,0.00407240575697176
36.44,0.0040595733683091
36.45,0.0040467767220848
36.46,0.00403401573783212
36.47,0.00402129033518787
36.48,0.00400860043389237
36.49,0.00399594595378986
36.5,0.00398332681482862
36.51,0.00397074293706118
36.52,0.00395819424064448
36.53,0.00394568064584022
36.54,0.00393320207301487
36.55,0.00392075844263997
36.56,0.00390834967529234
36.57,0.00389597569165424
36.58,0.0038836364125135
36.59,0.00387133175876383
36.6,0.00385906165140494
36.61,0.00384682601154271
36.62,0.0038346247603894
36.63,0.00382245781926382
36.64,0.00381032510959157
36.65,0.00379822655290512
36.66,0.00378616207084396
36.67,0.00377413158515499
36.68,0.00376213501769242
36.69,0.00375017229041813
36.7,0.00373824332540173
36.71,0.00372634804482081
36.72,0.00371448637096102
36.73,0.00370265822621631
36.74,0.00369086353308904
36.75,0.00367910221419014
36.76,0.00366737419223934
36.77,0.00365567939006518
36.78,0.00364401773060531
36.79,0.00363238913690656
36.8,0.00362079353212513
36.81,0.00360923083952674
36.82,0.00359770098248667
36.83,0.00358620388449007
36.84,0.00357473946913201
36.85,0.00356330766011761
36.86,0.00355190838126223
36.87,0.0035405415564916
36.88,0.00352920710984185
36.89,0.00351790496545986
36.9,0.00350663504760318
36.91,0.00349539728064023
36.92,0.00348419158905052
36.93,0.00347301789742466
36.94,0.00346187613046451
36.95,0.00345076621298332
36.96,0.00343968806990592
36.97,0.00342864162626874
36.98,0.00341762680721989
36.99,0.00340664353801945
37,0.00339569174403945
37.01,0.00338477135076404
37.02,0.00337388228378951
37.03,0.00336302446882459
37.04,0.00335219783169035
37.05,0.00334140229832043
37.06,0.00333063779476111
37.07,0.00331990424717144
37.08,0.00330920158182333
37.09,0.00329852972510159
37.1,0.00328788860350415
37.11,0.00327727814364205
37.12,0.00326669827223958
37.13,0.00325614891613439
37.14,0.00324563000227758
37.15,0.00323514145773375
37.16,0.0032246832096811
37.17,0.00321425518541159
37.18,0.00320385731233096
37.19,0.0031934895179588
37.2,0.00318315172992868
37.21,0.00317284387598822
37.22,0.00316256588399917
37.23,0.00315231768193747
37.24,0.00314209919789338
37.25,0.00313191036007151
37.26,0.00312175109679085
37.27,0.00311162133648498
37.28,0.00310152100770201
37.29,0.00309145003910474
37.3,0.00308140835947065
37.31,0.00307139589769207
37.32,0.00306141258277609
37.33,0.00305145834384484
37.34,0.00304153311013535
37.35,0.00303163681099972
37.36,0.00302176937590517
37.37,0.00301193073443405
37.38,0.003002120816284
37.39,0.00299233955126787
37.4,0.00298258686931388
37.41,0.00297286270046563
37.42,0.00296316697488219
37.43,0.00295349962283807
37.44,0.00294386057472337
37.45,0.00293424976104373
37.46,0.00292466711242049
37.47,0.00291511255959063
37.48,0.00290558603340684
37.49,0.00289608746483762
37.5,0.00288661678496727
37.51,0.00287717392499592
37.52,0.00286775881623958
37.53,0.00285837139013025
37.54,0.00284901157821583
37.55,0.00283967931216022
37.56,0.00283037452374339
37.57,0.00282109714486134
37.58,0.00281184710752617
37.59,0.00280262434386608
37.6,0.00279342878612549
37.61,0.00278426036666494
37.62,0.00277511901796119
37.63,0.00276600467260722
37.64,0.00275691726331229
37.65,0.00274785672290189
37.66,0.00273882298431784
37.67,0.00272981598061828
37.68,0.00272083564497767
37.69,0.0027118819106868
37.7,0.00270295471115285
37.71,0.00269405397989938
37.72,0.00268517965056635
37.73,0.00267633165691011
37.74,0.00266750993280342
37.75,0.00265871441223551
37.76,0.00264994502931202
37.77,0.002641201718255
37.78,0.00263248441340302
37.79,0.00262379304921106
37.8,0.00261512756025056
37.81,0.00260648788120946
37.82,0.00259787394689209
37.83,0.00258928569221935
37.84,0.0025807230522285
37.85,0.00257218596207335
37.86,0.0025636743570241
37.87,0.00255518817246746
37.88,0.00254672734390655
37.89,0.00253829180696096
37.9,0.00252988149736672
37.91,0.00252149635097627
37.92,0.0025131363037585
37.93,0.00250480129179867
37.94,0.00249649125129849
37.95,0.00248820611857599
37.96,0.00247994583006564
37.97,0.00247171032231822
37.98,0.00246349953200085
37.99,0.00245531339589703
38,0.00244715185090649
38.01,0.00243901483404531
38.02,0.0024309022824458
38.03,0.00242281413335653
38.04,0.00241475032414229
38.05,0.00240671079228407
38.06,0.00239869547537905
38.07,0.00239070431114056
38.08,0.00238273723739803
38.09,0.00237479419209701
38.1,0.00236687511329913
38.11,0.00235897993918202
38.12,0.00235110860803937
38.13,0.00234326105828084
38.14,0.00233543722843199
38.15,0.00232763705713436
38.16,0.00231986048314532
38.17,0.00231210744533813
38.18,0.00230437788270182
38.19,0.00229667173434122
38.2,0.00228898893947687
38.21,0.00228132943744503
38.22,0.00227369316769763
38.23,0.00226608006980214
38.24,0.0022584900834417
38.25,0.00225092314841493
38.26,0.00224337920463593
38.27,0.00223585819213429
38.28,0.00222836005105493
38.29,0.00222088472165819
38.3,0.00221343214431969
38.31,0.0022060022595303
38.32,0.0021985950078961
38.33,0.00219121033013832
38.34,0.00218384816709334
38.35,0.00217650845971255
38.36,0.00216919114906237
38.37,0.00216189617632416
38.38,0.00215462348279418
38.39,0.00214737300988356
38.4,0.00214014469911817
38.41,0.00213293849213864
38.42,0.00212575433070027
38.43,0.00211859215667296
38.44,0.00211145191204119
38.45,0.00210433353890391
38.46,0.00209723697947454
38.47,0.00209016217608083
38.48,0.00208310907116488
38.49,0.00207607760728303
38.5,0.00206906772710578
38.51,0.00206207937341776
38.52,0.00205511248911768
38.53,0.00204816701721821
38.54,0.00204124290084596
38.55,0.00203434008324136
38.56,0.00202745850775868
38.57,0.00202059811786585
38.58,0.00201375885714448
38.59,0.00200694066928972
38.6,0.00200014349811028
38.61,0.00199336728752823
38.62,0.00198661198157905
38.63,0.00197987752441148
38.64,0.00197316386028747
38.65,0.00196647093358212
38.66,0.00195979868878354
38.67,0.00195314707049288
38.68,0.00194651602342416
38.69,0.00193990549240424
38.7,0.00193331542237269
38.71,0.00192674575838178
38.72,0.00192019644559637
38.73,0.0019136674292938
38.74,0.00190715865486384
38.75,0.00190067006780862
38.76,0.0018942016137425
38.77,0.00188775323839202
38.78,0.00188132488759583
38.79,0.00187491650730457
38.8,0.00186852804358076
38.81,0.00186215944259883
38.82,0.00185581065064489
38.83,0.00184948161411674
38.84,0.00184317227952373
38.85,0.00183688259348671
38.86,0.00183061250273789
38.87,0.00182436195412082
38.88,0.00181813089459021
38.89,0.00181191927121193
38.9,0.00180572703116286
38.91,0.00179955412173079
38.92,0.00179340049031438
38.93,0.00178726608442303
38.94,0.00178115085167676
38.95,0.00177505473980619
38.96,0.00176897769665237
38.97,0.00176291967016671
38.98,0.0017568806084109
38.99,0.00175086045955681
39,0.00174485917188632
39.01,0.00173887669379135
39.02,0.00173291297377366
39.03,0.00172696796044478
39.04,0.00172104160252591
39.05,0.00171513384884785
39.06,0.00170924464835082
39.07,0.00170337395008444
39.08,0.00169752170320758
39.09,0.00169168785698828
39.1,0.00168587236080362
39.11,0.00168007516413966
39.12,0.00167429621659127
39.13,0.00166853546786211
39.14,0.00166279286776442
39.15,0.00165706836621901
39.16,0.0016513619132551
39.17,0.00164567345901024
39.18,0.00164000295373015
39.19,0.00163435034776867
39.2,0.00162871559158764
39.21,0.00162309863575678
39.22,0.00161749943095356
39.23,0.00161191792796312
39.24,0.00160635407767814
39.25,0.00160080783109877
39.26,0.00159527913933243
39.27,0.00158976795359381
39.28,0.00158427422520467
39.29,0.00157879790559375
39.3,0.00157333894629667
39.31,0.00156789729895583
39.32,0.00156247291532023
39.33,0.00155706574724543
39.34,0.0015516757466934
39.35,0.0015463028657324
39.36,0.00154094705653686
39.37,0.0015356082713873
39.38,0.00153028646267016
39.39,0.00152498158287771
39.4,0.00151969358460796
39.41,0.00151442242056444
39.42,0.00150916804355625
39.43,0.00150393040649775
39.44,0.00149870946240859
39.45,0.00149350516441349
39.46,0.00148831746574221
39.47,0.00148314631972933
39.48,0.00147799167981418
39.49,0.00147285349954078
39.5,0.00146773173255756
39.51,0.0014626263326174
39.52,0.0014575372535774
39.53,0.00145246444939881
39.54,0.00144740787414688
39.55,0.00144236748199074
39.56,0.00143734322720331
39.57,0.0014323350641611
39.58,0.00142734294734416
39.59,0.00142236683133592
39.6,0.00141740667082305
39.61,0.00141246242059536
39.62,0.00140753403554569
39.63,0.00140262147066968
39.64,0.00139772468106582
39.65,0.00139284362193515
39.66,0.00138797824858121
39.67,0.00138312851640994
39.68,0.00137829438092946
39.69,0.00137347579775004
39.7,0.0013686727225839
39.71,0.00136388511124511
39.72,0.00135911291964947
39.73,0.00135435610381434
39.74,0.00134961461985854
39.75,0.00134488842400223
39.76,0.00134017747256673
39.77,0.00133548172197444
39.78,0.00133080112874866
39.79,0.00132613564951352
39.8,0.00132148524099378
39.81,0.00131684986001474
39.82,0.0013122294635021
39.83,0.00130762400848179
39.84,0.00130303345207988
39.85,0.00129845775152246
39.86,0.00129389686413544
39.87,0.00128935074734446
39.88,0.00128481935867474
39.89,0.00128030265575098
39.9,0.00127580059629717
39.91,0.00127131313813647
39.92,0.0012668402391911
39.93,0.0012623818574822
39.94,0.00125793795112963
39.95,0.00125350847835194
39.96,0.00124909339746613
39.97,0.0012446926668876
39.98,0.0012403062451299
39.99,0.00123593409080475
40,0.00123157616262175
40.01,0.00122723241938831
40.02,0.00122290282000954
40.03,0.00121858732348805
40.04,0.00121428588892382
40.05,0.00120999847551412
40.06,0.0012057250425533
40.07,0.00120146554943269
40.08,0.00119721995564044
40.09,0.00119298822076138
40.1,0.0011887703044769
40.11,0.0011845661665648
40.12,0.00118037576689913
40.13,0.00117619906545006
40.14,0.00117203602228377
40.15,0.00116788659756225
40.16,0.00116375075154321
40.17,0.00115962844457989
40.18,0.00115551963712097
40.19,0.00115142428971039
40.2,0.00114734236298721
40.21,0.00114327381768552
40.22,0.00113921861463417
40.23,0.00113517671475679
40.24,0.00113114807907154
40.25,0.00112713266869096
40.26,0.00112313044482191
40.27,0.00111914136876533
40.28,0.00111516540191618
40.29,0.00111120250576323
40.3,0.00110725264188895
40.31,0.00110331577196936
40.32,0.00109939185777387
40.33,0.00109548086116517
40.34,0.00109158274409905
40.35,0.00108769746862426
40.36,0.00108382499688238
40.37,0.00107996529110767
40.38,0.00107611831362691
40.39,0.00107228402685927
40.4,0.00106846239331617
40.41,0.0010646533756011
40.42,0.00106085693640952
40.43,0.00105707303852867
40.44,0.00105330164483745
40.45,0.00104954271830627
40.46,0.0010457962219969
40.47,0.00104206211906233
40.48,0.00103834037274659
40.49,0.00103463094638465
40.5,0.00103093380340225
40.51,0.00102724890731576
40.52,0.001023576221732
40.53,0.00101991571034815
40.54,0.00101626733695155
40.55,0.00101263106541958
40.56,0.00100900685971951
40.57,0.00100539468390834
40.58,0.00100179450213266
40.59,0.000998206278628504
40.6,0.000994629977721193
40.61,0.000991065563825196
40.62,0.000987513001443975
40.63,0.000983972255169835
40.64,0.000980443289683799
40.65,0.000976926069755403
40.66,0.000973420560242613
40.67,0.000969926726091632
40.68,0.000966444532336774
40.69,0.000962973944100295
40.7,0.000959514926592253
40.71,0.00095606744511038
40.72,0.000952631465039885
40.73,0.000949206951853345
40.74,0.000945793871110556
40.75,0.000942392188458351
40.76,0.000939001869630471
40.77,0.000935622880447413
40.78,0.000932255186816293
40.79,0.00092889875473068
40.8,0.000925553550270431
40.81,0.000922219539601591
40.82,0.000918896688976179
40.83,0.000915584964732094
40.84,0.000912284333292935
40.85,0.000908994761167858
40.86,0.000905716214951415
40.87,0.000902448661323426
40.88,0.000899192067048814
40.89,0.000895946398977457
40.9,0.000892711624044032
40.91,0.000889487709267874
40.92,0.000886274621752824
40.93,0.000883072328687069
40.94,0.000879880797343011
40.95,0.000876699995077093
40.96,0.000873529889329659
40.97,0.000870370447624811
40.98,0.000867221637570252
40.99,0.000864083426857116
41,0.000860955783259869
41.01,0.000857838674636086
41.02,0.000854732068926367
41.03,0.000851635934154155
41.04,0.000848550238425578
41.05,0.000845474949929307
41.06,0.000842410036936424
41.07,0.000839355467800249
41.08,0.000836311210956172
41.09,0.000833277234921557
41.1,0.000830253508295539
41.11,0.000827239999758895
41.12,0.000824236678073897
41.13,0.000821243512084154
41.14,0.000818260470714451
41.15,0.000815287522970627
41.16,0.000812324637939393
41.17,0.000809371784788199
41.18,0.000806428932765089
41.19,0.000803496051198516
41.2,0.000800573109497238
41.21,0.000797660077150136
41.22,0.000794756923726073
41.23,0.000791863618873744
41.24,0.000788980132321515
41.25,0.000786106433877288
41.26,0.000783242493428341
41.27,0.000780388280941178
41.28,0.000777543766461388
41.29,0.000774708920113472
41.3,0.000771883712100713
41.31,0.000769068112705021
41.32,0.000766262092286778
41.33,0.000763465621284689
41.34,0.00076067867021563
41.35,0.000757901209674509
41.36,0.000755133210334094
41.37,0.000752374642944882
41.38,0.000749625478334942
41.39,0.000746885687409764
41.4,0.000744155241152104
41.41,0.000741434110621843
41.42,0.000738722266955831
41.43,0.000736019681367748
41.44,0.000733326325147927
41.45,0.000730642169663236
41.46,0.000727967186356905
41.47,0.000725301346748388
41.48,0.000722644622433209
41.49,0.000719996985082817
41.5,0.000717358406444428
41.51,0.000714728858340871
41.52,0.000712108312670462
41.53,0.000709496741406834
41.54,0.000706894116598783
41.55,0.000704300410370139
41.56,0.000701715594919606
41.57,0.000699139642520605
41.58,0.000696572525521138
41.59,0.000694014216343621
41.6,0.000691464687484769
41.61,0.000688923911515402
41.62,0.00068639186108033
41.63,0.00068386850889819
41.64,0.000681353827761296
41.65,0.000678847790535509
41.66,0.000676350370160048
41.67,0.000673861539647391
41.68,0.000671381272083085
41.69,0.000668909540625625
41.7,0.000666446318506279
41.71,0.000663991579028982
41.72,0.000661545295570137
41.73,0.0006591074415785
41.74,0.00065667799057503
41.75,0.000654256916152724
41.76,0.000651844191976484
41.77,0.000649439791782958
41.78,0.000647043689380414
41.79,0.000644655858648557
41.8,0.000642276273538415
41.81,0.000639904908072178
41.82,0.000637541736343043
41.83,0.000635186732515079
41.84,0.000632839870823071
41.85,0.000630501125572384
41.86,0.000628170471138805
41.87,0.000625847881968397
41.88,0.000623533332577361
41.89,0.000621226797551883
41.9,0.000618928251547982
41.91,0.000616637669291377
41.92,0.000614355025577329
41.93,0.0006120802952705
41.94,0.000609813453304805
41.95,0.000607554474683262
41.96,0.000605303334477866
41.97,0.00060306000782941
41.98,0.000600824469947365
41.99,0.000598596696109731
42,0.000596376661662877
42.01,0.000594164342021412
42.02,0.000591959712668027
42.03,0.00058976274915337
42.04,0.000587573427095868
42.05,0.000585391722181614
42.06,0.000583217610164209
42.07,0.000581051066864606
42.08,0.000578892068170991
42.09,0.000576740590038613
42.1,0.000574596608489663
42.11,0.000572460099613103
42.12,0.00057033103956455
42.13,0.000568209404566105
42.14,0.000566095170906241
42.15,0.000563988314939625
42.16,0.000561888813086995
42.17,0.000559796641835015
42.18,0.000557711777736127
42.19,0.000555634197408404
